,date,state,totalcase,dailycase,longitude ,latitude
447,2020-05-25,WY,838.0,25.0,-107.29028400000001,43.075967999999996
448,2020-05-24,AK,408.0,0.0,-154.493062,63.588753000000004
449,2020-05-24,AL,14327.0,389.0,-86.902298,32.318231
450,2020-05-24,AR,5922.0,310.0,-91.83183299999999,35.20105
452,2020-05-24,AZ,16339.0,300.0,-111.093731,34.048928000000004
453,2020-05-24,CA,92710.0,2079.0,-119.41793200000001,36.778261
454,2020-05-24,CO,23964.0,477.0,-105.782067,39.550051
455,2020-05-24,CT,40468.0,446.0,-73.087749,41.603221000000005
456,2020-05-24,DC,7966.0,0.0,-77.03341800000001,38.905985
457,2020-05-24,DE,8809.0,119.0,-75.52767,38.910832
458,2020-05-24,FL,50867.0,740.0,-81.515754,27.664827000000002
459,2020-05-24,GA,42838.0,706.0,-82.907123,32.157435
461,2020-05-24,HI,643.0,1.0,-155.66585700000002,19.898682
462,2020-05-24,IA,17252.0,359.0,-93.097702,41.878003
463,2020-05-24,ID,2626.0,31.0,-114.74204099999999,44.068202
464,2020-05-24,IL,110304.0,2508.0,-89.398528,40.633125
465,2020-05-24,IN,31376.0,475.0,-85.602364,40.551217
466,2020-05-24,KS,8958.0,0.0,-98.484246,39.011902
467,2020-05-24,KY,8571.0,145.0,-84.27001800000001,37.839333
468,2020-05-24,LA,37169.0,129.0,-92.14502399999999,31.244822999999997
469,2020-05-24,MA,92675.0,1013.0,-71.382437,42.407211
470,2020-05-24,MD,46313.0,818.0,-76.641271,39.045755
471,2020-05-24,ME,2055.0,42.0,-69.44546899999999,45.253783
472,2020-05-24,MI,54679.0,314.0,-85.602364,44.314844
473,2020-05-24,MN,20573.0,728.0,-94.6859,46.729553
474,2020-05-24,MO,11988.0,236.0,-91.83183299999999,37.964253
476,2020-05-24,MS,13252.0,247.0,-89.398528,32.354668
477,2020-05-24,MT,479.0,0.0,-110.36256599999999,46.879682
478,2020-05-24,NC,23222.0,497.0,-79.0193,35.759572999999996
479,2020-05-24,ND,2418.0,53.0,-101.002012,47.551493
480,2020-05-24,NE,11989.0,327.0,-99.901813,41.492537
481,2020-05-24,NH,4089.0,0.0,-71.572395,43.193852
482,2020-05-24,NJ,154154.0,1050.0,-74.405661,40.058324
483,2020-05-24,NM,6795.0,170.0,-105.03236299999999,34.97273
484,2020-05-24,NV,7770.0,74.0,-116.419389,38.802609999999994
485,2020-05-24,NY,361515.0,1589.0,-74.217933,43.299428000000006
486,2020-05-24,OH,31911.0,503.0,-82.907123,40.417287
487,2020-05-24,OK,6037.0,77.0,-97.092877,35.007752
488,2020-05-24,OR,3927.0,39.0,-120.554201,43.804133
489,2020-05-24,PA,67713.0,730.0,-77.194525,41.203322
490,2020-05-24,PR,3189.0,89.0,-66.590149,18.220833
491,2020-05-24,RI,14065.0,113.0,-71.477429,41.580095
492,2020-05-24,SC,10096.0,201.0,-81.163725,33.836081
493,2020-05-24,SD,4563.0,95.0,-99.901813,43.969515
494,2020-05-24,TN,20145.0,356.0,-86.58044699999999,35.517491
495,2020-05-24,TX,55348.0,839.0,-99.901813,31.968598999999998
496,2020-05-24,UT,8392.0,132.0,-111.093731,39.32098
497,2020-05-24,VA,36244.0,495.0,-78.656894,37.431573
499,2020-05-24,VT,956.0,2.0,-72.577841,44.558803000000005
500,2020-05-24,WA,19585.0,320.0,-120.74013899999999,47.751073999999996
501,2020-05-24,WI,15277.0,400.0,-88.787868,43.784440000000004
502,2020-05-24,WV,1759.0,42.0,-80.454903,38.597626
503,2020-05-24,WY,813.0,0.0,-107.29028400000001,43.075967999999996
504,2020-05-23,AK,408.0,4.0,-154.493062,63.588753000000004
505,2020-05-23,AL,13938.0,375.0,-86.902298,32.318231
506,2020-05-23,AR,5612.0,0.0,-91.83183299999999,35.20105
508,2020-05-23,AZ,16039.0,431.0,-111.093731,34.048928000000004
509,2020-05-23,CA,90631.0,2187.0,-119.41793200000001,36.778261
510,2020-05-23,CO,23487.0,296.0,-105.782067,39.550051
511,2020-05-23,CT,40022.0,382.0,-73.087749,41.603221000000005
512,2020-05-23,DC,7966.0,73.0,-77.03341800000001,38.905985
513,2020-05-23,DE,8690.0,161.0,-75.52767,38.910832
514,2020-05-23,FL,50127.0,676.0,-81.515754,27.664827000000002
515,2020-05-23,GA,42132.0,914.0,-82.907123,32.157435
517,2020-05-23,HI,642.0,-5.0,-155.66585700000002,19.898682
518,2020-05-23,IA,16893.0,389.0,-93.097702,41.878003
519,2020-05-23,ID,2595.0,61.0,-114.74204099999999,44.068202
520,2020-05-23,IL,107796.0,2352.0,-89.398528,40.633125
521,2020-05-23,IN,30901.0,492.0,-85.602364,40.551217
522,2020-05-23,KS,8958.0,0.0,-98.484246,39.011902
523,2020-05-23,KY,8426.0,140.0,-84.27001800000001,37.839333
524,2020-05-23,LA,37040.0,115.0,-92.14502399999999,31.244822999999997
525,2020-05-23,MA,91662.0,773.0,-71.382437,42.407211
526,2020-05-23,MD,45495.0,1071.0,-76.641271,39.045755
527,2020-05-23,ME,2013.0,65.0,-69.44546899999999,45.253783
528,2020-05-23,MI,54365.0,452.0,-85.602364,44.314844
529,2020-05-23,MN,19845.0,840.0,-94.6859,46.729553
530,2020-05-23,MO,11752.0,194.0,-91.83183299999999,37.964253
532,2020-05-23,MS,13005.0,381.0,-89.398528,32.354668
533,2020-05-23,MT,479.0,0.0,-110.36256599999999,46.879682
534,2020-05-23,NC,22725.0,1107.0,-79.0193,35.759572999999996
535,2020-05-23,ND,2365.0,48.0,-101.002012,47.551493
536,2020-05-23,NE,11662.0,237.0,-99.901813,41.492537
537,2020-05-23,NH,4089.0,154.0,-71.572395,43.193852
538,2020-05-23,NJ,153104.0,385.0,-74.405661,40.058324
539,2020-05-23,NM,6625.0,153.0,-105.03236299999999,34.97273
540,2020-05-23,NV,7696.0,295.0,-116.419389,38.802609999999994
541,2020-05-23,NY,359926.0,1772.0,-74.217933,43.299428000000006
542,2020-05-23,OH,31408.0,614.0,-82.907123,40.417287
543,2020-05-23,OK,5960.0,111.0,-97.092877,35.007752
544,2020-05-23,OR,3888.0,24.0,-120.554201,43.804133
545,2020-05-23,PA,66983.0,725.0,-77.194525,41.203322
546,2020-05-23,PR,3100.0,70.0,-66.590149,18.220833
547,2020-05-23,RI,13952.0,216.0,-71.477429,41.580095
548,2020-05-23,SC,9895.0,257.0,-81.163725,33.836081
549,2020-05-23,SD,4468.0,112.0,-99.901813,43.969515
550,2020-05-23,TN,19789.0,395.0,-86.58044699999999,35.517491
551,2020-05-23,TX,54509.0,1060.0,-99.901813,31.968598999999998
552,2020-05-23,UT,8260.0,203.0,-111.093731,39.32098
553,2020-05-23,VA,35749.0,799.0,-78.656894,37.431573
555,2020-05-23,VT,954.0,2.0,-72.577841,44.558803000000005
556,2020-05-23,WA,19265.0,148.0,-120.74013899999999,47.751073999999996
557,2020-05-23,WI,14877.0,481.0,-88.787868,43.784440000000004
558,2020-05-23,WV,1717.0,101.0,-80.454903,38.597626
559,2020-05-23,WY,813.0,10.0,-107.29028400000001,43.075967999999996
560,2020-05-22,AK,404.0,2.0,-154.493062,63.588753000000004
561,2020-05-22,AL,13563.0,444.0,-86.902298,32.318231
562,2020-05-22,AR,5612.0,154.0,-91.83183299999999,35.20105
564,2020-05-22,AZ,15608.0,293.0,-111.093731,34.048928000000004
565,2020-05-22,CA,88444.0,2247.0,-119.41793200000001,36.778261
566,2020-05-22,CO,23191.0,394.0,-105.782067,39.550051
567,2020-05-22,CT,39640.0,432.0,-73.087749,41.603221000000005
568,2020-05-22,DC,7893.0,105.0,-77.03341800000001,38.905985
569,2020-05-22,DE,8529.0,143.0,-75.52767,38.910832
570,2020-05-22,FL,49451.0,776.0,-81.515754,27.664827000000002
571,2020-05-22,GA,41218.0,813.0,-82.907123,32.157435
573,2020-05-22,HI,647.0,4.0,-155.66585700000002,19.898682
574,2020-05-22,IA,16504.0,334.0,-93.097702,41.878003
575,2020-05-22,ID,2534.0,28.0,-114.74204099999999,44.068202
576,2020-05-22,IL,105444.0,2758.0,-89.398528,40.633125
577,2020-05-22,IN,30409.0,473.0,-85.602364,40.551217
578,2020-05-22,KS,8958.0,419.0,-98.484246,39.011902
579,2020-05-22,KY,8286.0,119.0,-84.27001800000001,37.839333
580,2020-05-22,LA,36925.0,421.0,-92.14502399999999,31.244822999999997
581,2020-05-22,MA,90889.0,805.0,-71.382437,42.407211
582,2020-05-22,MD,44424.0,893.0,-76.641271,39.045755
583,2020-05-22,ME,1948.0,71.0,-69.44546899999999,45.253783
584,2020-05-22,MI,53913.0,403.0,-85.602364,44.314844
585,2020-05-22,MN,19005.0,805.0,-94.6859,46.729553
586,2020-05-22,MO,11558.0,218.0,-91.83183299999999,37.964253
588,2020-05-22,MS,12624.0,402.0,-89.398528,32.354668
589,2020-05-22,MT,479.0,0.0,-110.36256599999999,46.879682
590,2020-05-22,NC,21618.0,758.0,-79.0193,35.759572999999996
591,2020-05-22,ND,2317.0,88.0,-101.002012,47.551493
592,2020-05-22,NE,11425.0,303.0,-99.901813,41.492537
593,2020-05-22,NH,3935.0,67.0,-71.572395,43.193852
594,2020-05-22,NJ,152719.0,1247.0,-74.405661,40.058324
595,2020-05-22,NM,6472.0,155.0,-105.03236299999999,34.97273
596,2020-05-22,NV,7401.0,146.0,-116.419389,38.802609999999994
597,2020-05-22,NY,358154.0,1696.0,-74.217933,43.299428000000006
598,2020-05-22,OH,30794.0,627.0,-82.907123,40.417287
599,2020-05-22,OK,5849.0,169.0,-97.092877,35.007752
600,2020-05-22,OR,3864.0,47.0,-120.554201,43.804133
601,2020-05-22,PA,66258.0,866.0,-77.194525,41.203322
602,2020-05-22,PR,3030.0,117.0,-66.590149,18.220833
603,2020-05-22,RI,13736.0,165.0,-71.477429,41.580095
604,2020-05-22,SC,9638.0,463.0,-81.163725,33.836081
605,2020-05-22,SD,4356.0,106.0,-99.901813,43.969515
606,2020-05-22,TN,19394.0,433.0,-86.58044699999999,35.517491
607,2020-05-22,TX,53449.0,1181.0,-99.901813,31.968598999999998
608,2020-05-22,UT,8057.0,183.0,-111.093731,39.32098
609,2020-05-22,VA,34950.0,813.0,-78.656894,37.431573
611,2020-05-22,VT,952.0,2.0,-72.577841,44.558803000000005
612,2020-05-22,WA,19117.0,21.0,-120.74013899999999,47.751073999999996
613,2020-05-22,WI,14396.0,511.0,-88.787868,43.784440000000004
614,2020-05-22,WV,1616.0,23.0,-80.454903,38.597626
615,2020-05-22,WY,803.0,16.0,-107.29028400000001,43.075967999999996
616,2020-05-21,AK,402.0,0.0,-154.493062,63.588753000000004
617,2020-05-21,AL,13119.0,375.0,-86.902298,32.318231
618,2020-05-21,AR,5458.0,455.0,-91.83183299999999,35.20105
620,2020-05-21,AZ,15315.0,418.0,-111.093731,34.048928000000004
621,2020-05-21,CA,86197.0,2140.0,-119.41793200000001,36.778261
622,2020-05-21,CO,22797.0,315.0,-105.782067,39.550051
623,2020-05-21,CT,39208.0,191.0,-73.087749,41.603221000000005
624,2020-05-21,DC,7788.0,237.0,-77.03341800000001,38.905985
625,2020-05-21,DE,8386.0,192.0,-75.52767,38.910832
626,2020-05-21,FL,48675.0,1204.0,-81.515754,27.664827000000002
627,2020-05-21,GA,40405.0,758.0,-82.907123,32.157435
629,2020-05-21,HI,643.0,2.0,-155.66585700000002,19.898682
630,2020-05-21,IA,16170.0,556.0,-93.097702,41.878003
631,2020-05-21,ID,2506.0,30.0,-114.74204099999999,44.068202
632,2020-05-21,IL,102686.0,2268.0,-89.398528,40.633125
633,2020-05-21,IN,29936.0,662.0,-85.602364,40.551217
634,2020-05-21,KS,8539.0,0.0,-98.484246,39.011902
635,2020-05-21,KY,8167.0,98.0,-84.27001800000001,37.839333
636,2020-05-21,LA,36504.0,1188.0,-92.14502399999999,31.244822999999997
637,2020-05-21,MA,90084.0,1114.0,-71.382437,42.407211
638,2020-05-21,MD,43531.0,1208.0,-76.641271,39.045755
639,2020-05-21,ME,1877.0,58.0,-69.44546899999999,45.253783
640,2020-05-21,MI,53510.0,501.0,-85.602364,44.314844
641,2020-05-21,MN,18200.0,530.0,-94.6859,46.729553
642,2020-05-21,MO,11340.0,108.0,-91.83183299999999,37.964253
644,2020-05-21,MS,12222.0,255.0,-89.398528,32.354668
645,2020-05-21,MT,479.0,1.0,-110.36256599999999,46.879682
646,2020-05-21,NC,20860.0,738.0,-79.0193,35.759572999999996
647,2020-05-21,ND,2229.0,134.0,-101.002012,47.551493
648,2020-05-21,NE,11122.0,276.0,-99.901813,41.492537
649,2020-05-21,NH,3868.0,147.0,-71.572395,43.193852
650,2020-05-21,NJ,151472.0,1073.0,-74.405661,40.058324
651,2020-05-21,NM,6317.0,125.0,-105.03236299999999,34.97273
652,2020-05-21,NV,7255.0,89.0,-116.419389,38.802609999999994
653,2020-05-21,NY,356458.0,2088.0,-74.217933,43.299428000000006
654,2020-05-21,OH,30167.0,731.0,-82.907123,40.417287
655,2020-05-21,OK,5680.0,148.0,-97.092877,35.007752
656,2020-05-21,OR,3817.0,16.0,-120.554201,43.804133
657,2020-05-21,PA,65392.0,1726.0,-77.194525,41.203322
658,2020-05-21,PR,2913.0,47.0,-66.590149,18.220833
659,2020-05-21,RI,13571.0,215.0,-71.477429,41.580095
660,2020-05-21,SC,9175.0,119.0,-81.163725,33.836081
661,2020-05-21,SD,4250.0,73.0,-99.901813,43.969515
662,2020-05-21,TN,18961.0,429.0,-86.58044699999999,35.517491
663,2020-05-21,TX,52268.0,945.0,-99.901813,31.968598999999998
664,2020-05-21,UT,7874.0,164.0,-111.093731,39.32098
665,2020-05-21,VA,34137.0,1229.0,-78.656894,37.431573
667,2020-05-21,VT,950.0,6.0,-72.577841,44.558803000000005
668,2020-05-21,WA,19096.0,0.0,-120.74013899999999,47.751073999999996
669,2020-05-21,WI,13885.0,472.0,-88.787868,43.784440000000004
670,2020-05-21,WV,1593.0,48.0,-80.454903,38.597626
671,2020-05-21,WY,787.0,0.0,-107.29028400000001,43.075967999999996
672,2020-05-20,AK,402.0,3.0,-154.493062,63.588753000000004
673,2020-05-20,AL,12744.0,368.0,-86.902298,32.318231
674,2020-05-20,AR,5003.0,80.0,-91.83183299999999,35.20105
676,2020-05-20,AZ,14897.0,331.0,-111.093731,34.048928000000004
677,2020-05-20,CA,84057.0,2262.0,-119.41793200000001,36.778261
678,2020-05-20,CO,22482.0,280.0,-105.782067,39.550051
679,2020-05-20,CT,39017.0,587.0,-73.087749,41.603221000000005
680,2020-05-20,DC,7551.0,117.0,-77.03341800000001,38.905985
681,2020-05-20,DE,8194.0,157.0,-75.52767,38.910832
682,2020-05-20,FL,47471.0,527.0,-81.515754,27.664827000000002
683,2020-05-20,GA,39647.0,926.0,-82.907123,32.157435
685,2020-05-20,HI,641.0,1.0,-155.66585700000002,19.898682
686,2020-05-20,IA,15614.0,265.0,-93.097702,41.878003
687,2020-05-20,ID,2476.0,21.0,-114.74204099999999,44.068202
688,2020-05-20,IL,100418.0,2388.0,-89.398528,40.633125
689,2020-05-20,IN,29274.0,569.0,-85.602364,40.551217
690,2020-05-20,KS,8539.0,199.0,-98.484246,39.011902
691,2020-05-20,KY,8069.0,0.0,-84.27001800000001,37.839333
692,2020-05-20,LA,35316.0,278.0,-92.14502399999999,31.244822999999997
693,2020-05-20,MA,88970.0,1045.0,-71.382437,42.407211
694,2020-05-20,MD,42323.0,777.0,-76.641271,39.045755
695,2020-05-20,ME,1819.0,78.0,-69.44546899999999,45.253783
696,2020-05-20,MI,53009.0,659.0,-85.602364,44.314844
697,2020-05-20,MN,17670.0,641.0,-94.6859,46.729553
698,2020-05-20,MO,11232.0,152.0,-91.83183299999999,37.964253
700,2020-05-20,MS,11967.0,263.0,-89.398528,32.354668
701,2020-05-20,MT,478.0,7.0,-110.36256599999999,46.879682
702,2020-05-20,NC,20122.0,422.0,-79.0193,35.759572999999996
703,2020-05-20,ND,2095.0,101.0,-101.002012,47.551493
704,2020-05-20,NE,10846.0,221.0,-99.901813,41.492537
705,2020-05-20,NH,3721.0,69.0,-71.572395,43.193852
706,2020-05-20,NJ,150399.0,1386.0,-74.405661,40.058324
707,2020-05-20,NM,6192.0,96.0,-105.03236299999999,34.97273
708,2020-05-20,NV,7166.0,120.0,-116.419389,38.802609999999994
709,2020-05-20,NY,354370.0,1525.0,-74.217933,43.299428000000006
710,2020-05-20,OH,29436.0,484.0,-82.907123,40.417287
711,2020-05-20,OK,5532.0,43.0,-97.092877,35.007752
712,2020-05-20,OR,3801.0,75.0,-120.554201,43.804133
713,2020-05-20,PA,63666.0,0.0,-77.194525,41.203322
714,2020-05-20,PR,2866.0,61.0,-66.590149,18.220833
715,2020-05-20,RI,13356.0,405.0,-71.477429,41.580095
716,2020-05-20,SC,9056.0,0.0,-81.163725,33.836081
717,2020-05-20,SD,4177.0,92.0,-99.901813,43.969515
718,2020-05-20,TN,18532.0,154.0,-86.58044699999999,35.517491
719,2020-05-20,TX,51323.0,1411.0,-99.901813,31.968598999999998
720,2020-05-20,UT,7710.0,326.0,-111.093731,39.32098
721,2020-05-20,VA,32908.0,763.0,-78.656894,37.431573
723,2020-05-20,VT,944.0,0.0,-72.577841,44.558803000000005
724,2020-05-20,WA,19096.0,11.0,-120.74013899999999,47.751073999999996
725,2020-05-20,WI,13413.0,528.0,-88.787868,43.784440000000004
726,2020-05-20,WV,1545.0,36.0,-80.454903,38.597626
727,2020-05-20,WY,787.0,21.0,-107.29028400000001,43.075967999999996
728,2020-05-19,AK,399.0,0.0,-154.493062,63.588753000000004
729,2020-05-19,AL,12376.0,290.0,-86.902298,32.318231
730,2020-05-19,AR,4923.0,110.0,-91.83183299999999,35.20105
732,2020-05-19,AZ,14566.0,396.0,-111.093731,34.048928000000004
733,2020-05-19,CA,81795.0,1365.0,-119.41793200000001,36.778261
734,2020-05-19,CO,22202.0,264.0,-105.782067,39.550051
735,2020-05-19,CT,38430.0,314.0,-73.087749,41.603221000000005
736,2020-05-19,DC,7434.0,164.0,-77.03341800000001,38.905985
737,2020-05-19,DE,8037.0,168.0,-75.52767,38.910832
738,2020-05-19,FL,46944.0,502.0,-81.515754,27.664827000000002
739,2020-05-19,GA,38721.0,640.0,-82.907123,32.157435
741,2020-05-19,HI,640.0,0.0,-155.66585700000002,19.898682
742,2020-05-19,IA,15349.0,394.0,-93.097702,41.878003
743,2020-05-19,ID,2455.0,36.0,-114.74204099999999,44.068202
744,2020-05-19,IL,98030.0,1545.0,-89.398528,40.633125
745,2020-05-19,IN,28705.0,450.0,-85.602364,40.551217
746,2020-05-19,KS,8340.0,0.0,-98.484246,39.011902
747,2020-05-19,KY,8069.0,381.0,-84.27001800000001,37.839333
748,2020-05-19,LA,35038.0,329.0,-92.14502399999999,31.244822999999997
749,2020-05-19,MA,87925.0,1915.0,-71.382437,42.407211
750,2020-05-19,MD,41546.0,1784.0,-76.641271,39.045755
751,2020-05-19,ME,1741.0,28.0,-69.44546899999999,45.253783
752,2020-05-19,MI,52350.0,435.0,-85.602364,44.314844
753,2020-05-19,MN,17029.0,657.0,-94.6859,46.729553
754,2020-05-19,MO,11080.0,135.0,-91.83183299999999,37.964253
756,2020-05-19,MS,11704.0,272.0,-89.398528,32.354668
757,2020-05-19,MT,471.0,1.0,-110.36256599999999,46.879682
758,2020-05-19,NC,19700.0,677.0,-79.0193,35.759572999999996
759,2020-05-19,ND,1994.0,63.0,-101.002012,47.551493
760,2020-05-19,NE,10625.0,277.0,-99.901813,41.492537
761,2020-05-19,NH,3652.0,56.0,-71.572395,43.193852
762,2020-05-19,NJ,149013.0,974.0,-74.405661,40.058324
763,2020-05-19,NM,6096.0,158.0,-105.03236299999999,34.97273
764,2020-05-19,NV,7046.0,140.0,-116.419389,38.802609999999994
765,2020-05-19,NY,352845.0,1474.0,-74.217933,43.299428000000006
766,2020-05-19,OH,28952.0,498.0,-82.907123,40.417287
767,2020-05-19,OK,5489.0,91.0,-97.092877,35.007752
768,2020-05-19,OR,3726.0,39.0,-120.554201,43.804133
769,2020-05-19,PA,63666.0,610.0,-77.194525,41.203322
770,2020-05-19,PR,2805.0,95.0,-66.590149,18.220833
771,2020-05-19,RI,12951.0,156.0,-71.477429,41.580095
772,2020-05-19,SC,9056.0,114.0,-81.163725,33.836081
773,2020-05-19,SD,4085.0,58.0,-99.901813,43.969515
774,2020-05-19,TN,18378.0,367.0,-86.58044699999999,35.517491
775,2020-05-19,TX,49912.0,1219.0,-99.901813,31.968598999999998
776,2020-05-19,UT,7384.0,0.0,-111.093731,39.32098
777,2020-05-19,VA,32145.0,1005.0,-78.656894,37.431573
779,2020-05-19,VT,944.0,0.0,-72.577841,44.558803000000005
780,2020-05-19,WA,19085.0,66.0,-120.74013899999999,47.751073999999996
781,2020-05-19,WI,12885.0,198.0,-88.787868,43.784440000000004
782,2020-05-19,WV,1509.0,18.0,-80.454903,38.597626
783,2020-05-19,WY,766.0,12.0,-107.29028400000001,43.075967999999996
784,2020-05-18,AK,399.0,3.0,-154.493062,63.588753000000004
785,2020-05-18,AL,12086.0,315.0,-86.902298,32.318231
786,2020-05-18,AR,4813.0,54.0,-91.83183299999999,35.20105
788,2020-05-18,AZ,14170.0,233.0,-111.093731,34.048928000000004
789,2020-05-18,CA,80430.0,1591.0,-119.41793200000001,36.778261
790,2020-05-18,CO,21938.0,305.0,-105.782067,39.550051
791,2020-05-18,CT,38116.0,697.0,-73.087749,41.603221000000005
792,2020-05-18,DC,7270.0,147.0,-77.03341800000001,38.905985
793,2020-05-18,DE,7869.0,199.0,-75.52767,38.910832
794,2020-05-18,FL,46442.0,854.0,-81.515754,27.664827000000002
795,2020-05-18,GA,38081.0,380.0,-82.907123,32.157435
797,2020-05-18,HI,640.0,1.0,-155.66585700000002,19.898682
798,2020-05-18,IA,14955.0,304.0,-93.097702,41.878003
799,2020-05-18,ID,2419.0,0.0,-114.74204099999999,44.068202
800,2020-05-18,IL,96485.0,2294.0,-89.398528,40.633125
801,2020-05-18,IN,28255.0,477.0,-85.602364,40.551217
802,2020-05-18,KS,8340.0,454.0,-98.484246,39.011902
803,2020-05-18,KY,7688.0,0.0,-84.27001800000001,37.839333
804,2020-05-18,LA,34709.0,277.0,-92.14502399999999,31.244822999999997
805,2020-05-18,MA,86010.0,0.0,-71.382437,42.407211
806,2020-05-18,MD,39762.0,958.0,-76.641271,39.045755
807,2020-05-18,ME,1713.0,26.0,-69.44546899999999,45.253783
808,2020-05-18,MI,51915.0,773.0,-85.602364,44.314844
809,2020-05-18,MN,16372.0,704.0,-94.6859,46.729553
810,2020-05-18,MO,10945.0,156.0,-91.83183299999999,37.964253
812,2020-05-18,MS,11432.0,136.0,-89.398528,32.354668
813,2020-05-18,MT,470.0,2.0,-110.36256599999999,46.879682
814,2020-05-18,NC,19023.0,511.0,-79.0193,35.759572999999996
815,2020-05-18,ND,1931.0,31.0,-101.002012,47.551493
816,2020-05-18,NE,10348.0,128.0,-99.901813,41.492537
817,2020-05-18,NH,3596.0,40.0,-71.572395,43.193852
818,2020-05-18,NJ,148039.0,1705.0,-74.405661,40.058324
819,2020-05-18,NM,5938.0,81.0,-105.03236299999999,34.97273
820,2020-05-18,NV,6906.0,49.0,-116.419389,38.802609999999994
821,2020-05-18,NY,351371.0,1250.0,-74.217933,43.299428000000006
822,2020-05-18,OH,28454.0,531.0,-82.907123,40.417287
823,2020-05-18,OK,5398.0,88.0,-97.092877,35.007752
824,2020-05-18,OR,3687.0,64.0,-120.554201,43.804133
825,2020-05-18,PA,63056.0,822.0,-77.194525,41.203322
826,2020-05-18,PR,2710.0,64.0,-66.590149,18.220833
827,2020-05-18,RI,12795.0,121.0,-71.477429,41.580095
828,2020-05-18,SC,8942.0,126.0,-81.163725,33.836081
829,2020-05-18,SD,4027.0,40.0,-99.901813,43.969515
830,2020-05-18,TN,18011.0,623.0,-86.58044699999999,35.517491
831,2020-05-18,TX,48693.0,909.0,-99.901813,31.968598999999998
832,2020-05-18,UT,7384.0,146.0,-111.093731,39.32098
833,2020-05-18,VA,31140.0,752.0,-78.656894,37.431573
835,2020-05-18,VT,944.0,4.0,-72.577841,44.558803000000005
836,2020-05-18,WA,19019.0,114.0,-120.74013899999999,47.751073999999996
837,2020-05-18,WI,12687.0,144.0,-88.787868,43.784440000000004
838,2020-05-18,WV,1491.0,1.0,-80.454903,38.597626
839,2020-05-18,WY,754.0,0.0,-107.29028400000001,43.075967999999996
840,2020-05-17,AK,396.0,4.0,-154.493062,63.588753000000004
